timestamp,zone,occupancy,ambient_temp,equipment_power,cooling_need
2025-01-10 00:00:00,Lab B,1,15.34,0.4,0.52
2025-01-10 00:00:00,Clean Room,0,13.86,1.81,1.81
2025-01-10 00:00:00,Office 1,2,15.5,0.93,1.17
2025-01-10 01:00:00,Lab A,0,15.61,0.29,0.29
2025-01-10 01:00:00,Lab B,1,15.81,0.55,0.67
2025-01-10 01:00:00,Clean Room,0,16.16,1.98,1.98
2025-01-10 01:00:00,Office 1,1,16.28,0.82,0.94
2025-01-10 02:00:00,Lab A,1,14.58,0.57,0.69
2025-01-10 02:00:00,Lab B,0,16.71,0.34,0.34
2025-01-10 02:00:00,Clean Room,1,16.32,2.14,2.26
2025-01-10 02:00:00,Office 1,0,17.86,0.12,0.12
2025-01-10 03:00:00,Lab A,1,18.75,0.29,0.41
2025-01-10 03:00:00,Lab B,2,15.04,0.65,0.89
2025-01-10 03:00:00,Clean Room,2,15.63,2.28,2.52
2025-01-10 03:00:00,Office 1,1,16.91,0.67,0.79
2025-01-10 04:00:00,Lab A,2,17.79,0.54,0.78
2025-01-10 04:00:00,Lab B,2,17.55,0.77,1.01
2025-01-10 04:00:00,Clean Room,2,18.32,2.18,2.42
2025-01-10 04:00:00,Office 1,1,17.69,0.47,0.59
2025-01-10 05:00:00,Lab A,0,17.88,0.76,0.76
2025-01-10 05:00:00,Lab B,1,18.73,0.71,0.83
2025-01-10 05:00:00,Clean Room,1,18.61,2.18,2.3
2025-01-10 05:00:00,Office 1,2,20.51,0.66,0.9
2025-01-10 06:00:00,Lab A,0,19.76,0.19,0.19
2025-01-10 06:00:00,Lab B,1,20.23,0.36,0.48
2025-01-10 06:00:00,Clean Room,0,20.31,2.21,2.21
2025-01-10 06:00:00,Office 1,1,18.75,0.72,0.84
2025-01-10 07:00:00,Lab A,1,22.68,0.61,1.07
2025-01-10 07:00:00,Lab B,2,20.86,0.69,0.93
2025-01-10 07:00:00,Clean Room,2,24.79,1.91,3.54
2025-01-10 07:00:00,Office 1,0,19.95,0.18,0.18
2025-01-10 08:00:00,Lab A,0,20.8,0.42,0.42
2025-01-10 08:00:00,Lab B,0,21.82,0.66,0.66
2025-01-10 08:00:00,Clean Room,1,23.88,1.85,2.91
2025-01-10 08:00:00,Office 1,0,22.99,0.63,1.13
2025-01-10 09:00:00,Lab A,17,23.13,2.34,4.94
2025-01-10 09:00:00,Lab B,12,25.22,1.59,4.64
2025-01-10 09:00:00,Clean Room,14,24.08,3.93,6.65
2025-01-10 09:00:00,Office 1,8,23.35,1.33,2.97
2025-01-10 10:00:00,Lab A,8,24.14,1.48,3.51
2025-01-10 10:00:00,Lab B,12,22.91,1.74,3.64
2025-01-10 10:00:00,Clean Room,11,23.78,2.89,5.1
2025-01-10 10:00:00,Office 1,4,24.42,0.84,2.53
2025-01-10 11:00:00,Lab A,12,22.23,1.74,3.29
2025-01-10 11:00:00,Lab B,12,25.73,1.85,5.15
2025-01-10 11:00:00,Clean Room,13,23.88,3.38,5.88
2025-01-10 11:00:00,Office 1,5,24.23,0.99,2.7
2025-01-10 12:00:00,Lab A,18,24.5,2.28,5.69
2025-01-10 12:00:00,Lab B,17,26.67,2.69,7.06
2025-01-10 12:00:00,Clean Room,9,25.69,2.39,5.31
2025-01-10 12:00:00,Office 1,8,24.13,1.43,3.46
2025-01-10 13:00:00,Lab A,7,23.74,0.98,2.69
2025-01-10 13:00:00,Lab B,7,24.24,1.01,2.96
2025-01-10 13:00:00,Clean Room,9,26.05,3.06,6.17
2025-01-10 13:00:00,Office 1,7,25.42,1.48,4.03
2025-01-10 14:00:00,Lab A,15,25.52,1.8,5.37
2025-01-10 14:00:00,Lab B,15,23.71,1.92,4.58
2025-01-10 14:00:00,Clean Room,10,25.04,2.85,5.57
2025-01-10 14:00:00,Office 1,4,26.07,1.1,3.61
2025-01-10 15:00:00,Lab A,15,25.03,1.9,5.22
2025-01-10 15:00:00,Lab B,5,23.67,0.65,2.08
2025-01-10 15:00:00,Clean Room,8,24.19,2.5,4.55
2025-01-10 15:00:00,Office 1,6,22.61,1.17,2.19
2025-01-10 16:00:00,Lab A,13,22.53,1.61,3.44
2025-01-10 16:00:00,Lab B,19,21.29,2.36,4.64
2025-01-10 16:00:00,Clean Room,5,22.18,2.86,3.55
2025-01-10 16:00:00,Office 1,3,22.08,0.99,1.39
2025-01-10 17:00:00,Lab A,17,20.76,2.31,4.35
2025-01-10 17:00:00,Lab B,9,21.94,1.18,2.26
2025-01-10 17:00:00,Clean Room,16,21.73,3.76,5.68
2025-01-10 17:00:00,Office 1,9,20.58,1.78,2.86
2025-01-10 18:00:00,Lab A,19,17.61,2.39,4.67
2025-01-10 18:00:00,Lab B,8,17.56,1.33,2.29
2025-01-10 18:00:00,Clean Room,8,19.71,2.79,3.75
2025-01-10 18:00:00,Office 1,2,20.26,0.64,0.88
2025-01-10 19:00:00,Lab A,2,18.65,0.79,1.03
2025-01-10 19:00:00,Lab B,0,20.59,0.5,0.5
2025-01-10 19:00:00,Clean Room,1,20.53,2.11,2.23
2025-01-10 19:00:00,Office 1,0,19.13,0.44,0.44
2025-01-10 20:00:00,Lab A,2,17.02,0.53,0.77
2025-01-10 20:00:00,Lab B,0,18.47,0.39,0.39
2025-01-10 20:00:00,Clean Room,2,16.85,2.35,2.59
2025-01-10 20:00:00,Office 1,2,18.71,0.75,0.99
2025-01-10 21:00:00,Lab A,0,15.12,0.64,0.64
2025-01-10 21:00:00,Lab B,2,14.69,0.78,1.02
2025-01-10 21:00:00,Clean Room,1,16.1,1.84,1.96
2025-01-10 21:00:00,Office 1,1,17.68,0.43,0.55
2025-01-10 22:00:00,Lab A,0,14.24,0.62,0.62
2025-01-10 22:00:00,Lab B,2,15.13,0.36,0.6
2025-01-10 22:00:00,Clean Room,1,15.16,2.14,2.26
2025-01-10 22:00:00,Office 1,0,16.21,0.47,0.47
2025-01-10 23:00:00,Lab A,2,15.87,0.87,1.11
2025-01-10 23:00:00,Lab B,1,14.81,0.33,0.45
2025-01-10 23:00:00,Clean Room,0,15.59,1.97,1.97
2025-01-10 23:00:00,Office 1,1,13.84,0.62,0.74
2025-01-11 00:00:00,Lab A,0,15.39,0.51,0.51
2025-01-11 00:00:00,Lab B,0,15.89,0.71,0.71
2025-01-11 00:00:00,Clean Room,2,15.1,1.91,2.15
2025-01-11 00:00:00,Office 1,0,14.17,0.37,0.37
2025-01-11 01:00:00,Lab A,1,15.91,0.87,0.99
2025-01-11 01:00:00,Lab B,2,14.35,0.79,1.03
2025-01-11 01:00:00,Clean Room,1,15.09,2.14,2.26
2025-01-11 01:00:00,Office 1,2,14.77,1.07,1.31
2025-01-11 02:00:00,Lab A,1,14.37,0.77,0.89
2025-01-11 02:00:00,Lab B,2,14.76,0.99,1.23
2025-01-11 02:00:00,Clean Room,1,16.86,2.3,2.42
2025-01-11 02:00:00,Office 1,1,14.55,0.42,0.54
2025-01-11 03:00:00,Lab A,1,16.25,0.66,0.78
2025-01-11 03:00:00,Lab B,0,15.02,0.79,0.79
2025-01-11 03:00:00,Clean Room,2,16.24,2.19,2.43
2025-01-11 03:00:00,Office 1,0,16.14,0.18,0.18
2025-01-11 04:00:00,Lab A,1,18.22,0.42,0.54
2025-01-11 04:00:00,Lab B,1,18.06,0.4,0.52
2025-01-11 04:00:00,Clean Room,2,16.64,2.17,2.41
2025-01-11 04:00:00,Office 1,2,17.76,0.76,1.0
2025-01-11 05:00:00,Lab A,0,20.46,0.78,0.78
2025-01-11 05:00:00,Lab B,0,19.93,0.71,0.71
2025-01-11 05:00:00,Clean Room,2,19.07,2.31,2.55
2025-01-11 05:00:00,Office 1,1,18.63,0.55,0.67
2025-01-11 06:00:00,Lab A,2,19.08,0.53,0.77
2025-01-11 06:00:00,Lab B,1,21.71,0.54,0.66
2025-01-11 06:00:00,Clean Room,1,21.6,2.43,2.55
2025-01-11 06:00:00,Office 1,2,20.5,0.79,1.03
2025-01-11 07:00:00,Lab A,2,22.21,0.56,0.91
2025-01-11 07:00:00,Lab B,2,22.71,0.84,1.43
2025-01-11 07:00:00,Clean Room,1,20.53,2.11,2.23
2025-01-11 07:00:00,Office 1,2,19.92,0.63,0.87
2025-01-11 08:00:00,Lab A,0,20.78,0.56,0.56
2025-01-11 08:00:00,Lab B,2,22.8,0.84,1.49
2025-01-11 08:00:00,Clean Room,2,24.64,2.05,3.61
2025-01-11 08:00:00,Office 1,1,23.55,0.69,1.58
2025-01-11 09:00:00,Lab A,16,24.07,2.14,5.09
2025-01-11 09:00:00,Lab B,15,23.54,1.46,4.03
2025-01-11 09:00:00,Clean Room,10,22.24,3.09,4.41
2025-01-11 09:00:00,Office 1,7,22.85,1.2,2.46
2025-01-11 10:00:00,Lab A,10,25.31,1.3,4.15
2025-01-11 10:00:00,Lab B,10,23.07,1.66,3.4
2025-01-11 10:00:00,Clean Room,5,24.37,2.3,4.09
2025-01-11 10:00:00,Office 1,8,24.87,1.09,3.49
2025-01-11 11:00:00,Lab A,7,25.64,1.31,3.97
2025-01-11 11:00:00,Lab B,8,24.5,1.18,3.39
2025-01-11 11:00:00,Clean Room,14,24.73,3.56,6.6
2025-01-11 11:00:00,Office 1,8,22.68,1.41,2.71
2025-01-11 12:00:00,Lab A,11,24.51,1.71,4.29
2025-01-11 12:00:00,Lab B,14,24.87,1.97,5.08
2025-01-11 12:00:00,Clean Room,5,23.59,2.34,3.74
2025-01-11 12:00:00,Office 1,7,25.64,1.14,3.8
2025-01-11 13:00:00,Lab A,10,25.0,2.1,4.8
2025-01-11 13:00:00,Lab B,11,26.28,1.62,5.08
2025-01-11 13:00:00,Clean Room,7,25.0,2.73,5.08
2025-01-11 13:00:00,Office 1,2,24.62,0.69,2.24
2025-01-11 14:00:00,Lab A,17,24.8,2.01,5.46
2025-01-11 14:00:00,Lab B,11,23.56,1.9,4.0
2025-01-11 14:00:00,Clean Room,9,25.92,2.81,5.85
2025-01-11 14:00:00,Office 1,3,25.31,0.98,3.0
2025-01-11 15:00:00,Lab A,18,23.91,1.93,5.05
2025-01-11 15:00:00,Lab B,14,23.25,1.98,4.29
2025-01-11 15:00:00,Clean Room,6,24.65,2.97,5.01
2025-01-11 15:00:00,Office 1,7,25.96,1.29,4.11
2025-01-11 16:00:00,Lab A,19,21.99,2.27,4.55
2025-01-11 16:00:00,Lab B,16,21.76,1.96,3.88
2025-01-11 16:00:00,Clean Room,13,22.76,3.31,5.25
2025-01-11 16:00:00,Office 1,4,20.91,0.52,1.0
2025-01-11 17:00:00,Lab A,14,20.45,2.24,3.92
2025-01-11 17:00:00,Lab B,7,21.29,0.94,1.78
2025-01-11 17:00:00,Clean Room,17,23.53,3.98,6.78
2025-01-11 17:00:00,Office 1,2,20.28,0.72,0.96
2025-01-11 18:00:00,Lab A,11,20.76,1.6,2.92
2025-01-11 18:00:00,Lab B,11,20.43,1.44,2.76
2025-01-11 18:00:00,Clean Room,7,20.29,2.62,3.46
2025-01-11 18:00:00,Office 1,6,20.04,0.81,1.53
2025-01-11 19:00:00,Lab A,2,19.24,0.97,1.21
2025-01-11 19:00:00,Lab B,2,18.66,0.55,0.79
2025-01-11 19:00:00,Clean Room,1,18.44,2.17,2.29
2025-01-11 19:00:00,Office 1,0,18.99,0.85,0.85
2025-01-11 20:00:00,Lab A,0,18.56,0.48,0.48
2025-01-11 20:00:00,Lab B,0,15.41,0.46,0.46
2025-01-11 20:00:00,Clean Room,2,18.54,2.82,3.06
2025-01-11 20:00:00,Office 1,1,16.7,0.59,0.71
2025-01-11 21:00:00,Lab A,1,15.57,0.47,0.59
2025-01-11 21:00:00,Lab B,2,15.13,0.68,0.92
2025-01-11 21:00:00,Clean Room,0,16.66,1.89,1.89
2025-01-11 21:00:00,Office 1,1,17.25,0.02,0.14
2025-01-11 22:00:00,Lab A,2,13.79,0.82,1.06
2025-01-11 22:00:00,Lab B,2,15.82,0.64,0.88
2025-01-11 22:00:00,Clean Room,2,14.78,2.49,2.73
2025-01-11 22:00:00,Office 1,2,16.96,0.89,1.13
2025-01-11 23:00:00,Lab A,0,16.28,0.42,0.42
2025-01-11 23:00:00,Lab B,1,16.62,0.32,0.44
2025-01-11 23:00:00,Clean Room,0,15.44,2.3,2.3
2025-01-11 23:00:00,Office 1,1,13.51,0.96,1.08
2025-01-12 00:00:00,Lab A,2,15.7,0.86,1.1
2025-01-12 00:00:00,Lab B,2,16.13,0.85,1.09
2025-01-12 00:00:00,Clean Room,0,16.07,2.31,2.31
2025-01-12 00:00:00,Office 1,2,16.58,0.48,0.72
2025-01-12 01:00:00,Lab A,0,15.47,0.59,0.59
2025-01-12 01:00:00,Lab B,0,15.81,0.21,0.21
2025-01-12 01:00:00,Clean Room,0,15.95,2.06,2.06
2025-01-12 01:00:00,Office 1,1,16.76,0.65,0.77
2025-01-12 02:00:00,Lab A,2,17.31,0.57,0.81
2025-01-12 02:00:00,Lab B,1,16.06,0.35,0.47
2025-01-12 02:00:00,Clean Room,2,16.52,2.17,2.41
2025-01-12 02:00:00,Office 1,1,14.76,0.9,1.02
2025-01-12 03:00:00,Lab A,0,17.03,0.49,0.49
2025-01-12 03:00:00,Lab B,2,17.39,0.48,0.72
2025-01-12 03:00:00,Clean Room,0,17.78,2.15,2.15
2025-01-12 03:00:00,Office 1,0,15.29,0.32,0.32
2025-01-12 04:00:00,Lab A,2,16.49,0.84,1.08
2025-01-12 04:00:00,Lab B,2,18.35,0.45,0.69
2025-01-12 04:00:00,Clean Room,2,17.34,2.46,2.7
2025-01-12 04:00:00,Office 1,0,16.55,0.79,0.79
2025-01-12 05:00:00,Lab A,0,17.01,0.45,0.45
2025-01-12 05:00:00,Lab B,0,18.37,0.6,0.6
2025-01-12 05:00:00,Clean Room,1,19.69,2.17,2.29
2025-01-12 05:00:00,Office 1,2,17.35,0.64,0.88
2025-01-12 06:00:00,Lab A,2,20.34,0.76,1.0
2025-01-12 06:00:00,Lab B,1,20.59,0.78,0.9
2025-01-12 06:00:00,Clean Room,0,21.16,1.84,1.84
2025-01-12 06:00:00,Office 1,2,18.98,0.65,0.89
2025-01-12 07:00:00,Lab A,2,22.51,0.58,1.07
2025-01-12 07:00:00,Lab B,2,20.26,0.92,1.16
2025-01-12 07:00:00,Clean Room,2,21.68,2.42,2.66
2025-01-12 07:00:00,Office 1,0,21.17,0.63,0.63
2025-01-12 08:00:00,Lab A,0,24.13,0.85,1.92
2025-01-12 08:00:00,Lab B,1,23.85,0.76,1.8
2025-01-12 08:00:00,Clean Room,2,21.68,2.51,2.75
2025-01-12 08:00:00,Office 1,1,22.19,0.79,1.0
2025-01-12 09:00:00,Lab A,15,23.9,1.58,4.33
2025-01-12 09:00:00,Lab B,6,21.02,0.83,1.55
2025-01-12 09:00:00,Clean Room,8,24.65,2.91,5.2
2025-01-12 09:00:00,Office 1,9,23.54,1.54,3.39
2025-01-12 10:00:00,Lab A,11,26.28,1.5,4.96
2025-01-12 10:00:00,Lab B,11,24.53,1.73,4.32
2025-01-12 10:00:00,Clean Room,13,25.44,3.52,6.8
2025-01-12 10:00:00,Office 1,2,24.43,0.55,2.0
2025-01-12 11:00:00,Lab A,19,26.06,2.74,7.05
2025-01-12 11:00:00,Lab B,18,23.51,2.75,5.66
2025-01-12 11:00:00,Clean Room,15,25.35,3.77,7.24
2025-01-12 11:00:00,Office 1,5,22.84,0.59,1.61
2025-01-12 12:00:00,Lab A,12,25.04,1.81,4.77
2025-01-12 12:00:00,Lab B,6,26.18,1.16,3.97
2025-01-12 12:00:00,Clean Room,12,25.15,3.35,6.37
2025-01-12 12:00:00,Office 1,5,25.19,0.83,3.03
2025-01-12 13:00:00,Lab A,18,24.76,2.21,5.75
2025-01-12 13:00:00,Lab B,11,25.04,1.75,4.59
2025-01-12 13:00:00,Clean Room,11,25.16,3.26,6.16
2025-01-12 13:00:00,Office 1,9,25.27,1.4,4.12
2025-01-12 14:00:00,Lab A,12,24.96,1.54,4.46
2025-01-12 14:00:00,Lab B,5,23.73,0.87,2.34
2025-01-12 14:00:00,Clean Room,12,24.62,3.21,5.96
2025-01-12 14:00:00,Office 1,6,23.98,0.93,2.64
2025-01-12 15:00:00,Lab A,6,23.33,0.95,2.34
2025-01-12 15:00:00,Lab B,15,22.34,1.94,3.91
2025-01-12 15:00:00,Clean Room,14,21.81,3.35,5.03
2025-01-12 15:00:00,Office 1,5,23.42,0.85,2.16
2025-01-12 16:00:00,Lab A,12,22.44,1.8,3.46
2025-01-12 16:00:00,Lab B,12,22.09,1.6,3.09
2025-01-12 16:00:00,Clean Room,8,22.05,3.02,4.0
2025-01-12 16:00:00,Office 1,6,22.04,1.14,1.88
2025-01-12 17:00:00,Lab A,18,22.15,2.6,4.83
2025-01-12 17:00:00,Lab B,12,21.53,1.49,2.93
2025-01-12 17:00:00,Clean Room,16,20.21,3.37,5.29
2025-01-12 17:00:00,Office 1,2,21.2,0.34,0.58
2025-01-12 18:00:00,Lab A,14,20.31,1.89,3.57
2025-01-12 18:00:00,Lab B,17,18.81,1.74,3.78
2025-01-12 18:00:00,Clean Room,16,20.63,3.19,5.11
2025-01-12 18:00:00,Office 1,8,20.48,1.37,2.33
2025-01-12 19:00:00,Lab A,1,20.22,0.67,0.79
2025-01-12 19:00:00,Lab B,0,18.66,0.22,0.22
2025-01-12 19:00:00,Clean Room,2,15.38,1.91,2.15
2025-01-12 19:00:00,Office 1,1,17.9,0.67,0.79
2025-01-12 20:00:00,Lab A,2,17.87,0.56,0.8
2025-01-12 20:00:00,Lab B,0,17.01,0.57,0.57
2025-01-12 20:00:00,Clean Room,1,19.23,2.11,2.23
2025-01-12 20:00:00,Office 1,2,17.24,0.9,1.14
2025-01-12 21:00:00,Lab A,2,16.56,0.73,0.97
2025-01-12 21:00:00,Lab B,0,16.68,0.28,0.28
2025-01-12 21:00:00,Clean Room,0,15.56,1.86,1.86
2025-01-12 21:00:00,Office 1,0,17.31,0.46,0.46
2025-01-12 22:00:00,Lab A,1,17.23,1.01,1.13
2025-01-12 22:00:00,Lab B,2,15.32,0.5,0.74
2025-01-12 22:00:00,Clean Room,0,16.91,1.82,1.82
2025-01-12 22:00:00,Office 1,0,15.14,0.6,0.6
2025-01-12 23:00:00,Lab A,2,17.65,1.15,1.39
2025-01-12 23:00:00,Lab B,0,15.47,0.58,0.58
2025-01-12 23:00:00,Clean Room,0,14.4,1.82,1.82
2025-01-12 23:00:00,Office 1,1,14.46,0.55,0.67
2025-01-13 00:00:00,Lab A,2,15.14,0.81,1.05
2025-01-13 00:00:00,Lab B,2,15.29,0.66,0.9
2025-01-13 00:00:00,Clean Room,1,15.86,2.4,2.52
2025-01-13 00:00:00,Office 1,2,16.94,0.42,0.66
2025-01-13 01:00:00,Lab A,1,15.0,0.72,0.84
2025-01-13 01:00:00,Lab B,0,14.79,0.58,0.58
2025-01-13 01:00:00,Clean Room,2,13.95,2.33,2.57
2025-01-13 01:00:00,Office 1,2,15.19,0.88,1.12
2025-01-13 02:00:00,Lab A,1,15.97,0.42,0.54
2025-01-13 02:00:00,Lab B,1,13.59,0.94,1.06
2025-01-13 02:00:00,Clean Room,2,14.89,2.34,2.58
2025-01-13 02:00:00,Office 1,0,17.2,0.46,0.46
2025-01-13 03:00:00,Lab A,1,14.95,0.75,0.87
2025-01-13 03:00:00,Lab B,1,17.35,0.91,1.03
2025-01-13 03:00:00,Clean Room,2,17.89,2.08,2.32
2025-01-13 03:00:00,Office 1,1,15.31,0.72,0.84
2025-01-13 04:00:00,Lab A,2,18.19,1.07,1.31
2025-01-13 04:00:00,Lab B,1,17.3,0.73,0.85
2025-01-13 04:00:00,Clean Room,2,19.03,2.23,2.47
2025-01-13 04:00:00,Office 1,0,15.83,0.37,0.37
2025-01-13 05:00:00,Lab A,2,18.8,0.75,0.99
2025-01-13 05:00:00,Lab B,1,19.91,0.94,1.06
2025-01-13 05:00:00,Clean Room,1,17.53,2.33,2.45
2025-01-13 05:00:00,Office 1,1,20.09,0.93,1.05
2025-01-13 06:00:00,Lab A,1,19.04,0.4,0.52
2025-01-13 06:00:00,Lab B,0,21.94,0.4,0.4
2025-01-13 06:00:00,Clean Room,1,20.88,2.39,2.51
2025-01-13 06:00:00,Office 1,1,19.34,0.78,0.9
2025-01-13 07:00:00,Lab A,0,21.19,0.34,0.34
2025-01-13 07:00:00,Lab B,1,21.62,0.61,0.73
2025-01-13 07:00:00,Clean Room,1,20.2,2.16,2.28
2025-01-13 07:00:00,Office 1,2,22.14,0.68,0.99
2025-01-13 08:00:00,Lab A,1,22.31,0.27,0.55
2025-01-13 08:00:00,Lab B,1,22.76,0.75,1.25
2025-01-13 08:00:00,Clean Room,2,21.94,2.03,2.27
2025-01-13 08:00:00,Office 1,1,21.55,0.95,1.07
2025-01-13 09:00:00,Lab A,16,23.15,2.29,4.79
2025-01-13 09:00:00,Lab B,11,23.27,1.72,3.67
2025-01-13 09:00:00,Clean Room,6,23.39,2.41,3.83
2025-01-13 09:00:00,Office 1,2,23.01,0.49,1.23
2025-01-13 10:00:00,Lab A,9,24.56,1.45,3.81
2025-01-13 10:00:00,Lab B,10,24.56,1.84,4.32
2025-01-13 10:00:00,Clean Room,18,24.65,3.83,7.31
2025-01-13 10:00:00,Office 1,6,22.96,1.5,2.7
2025-01-13 11:00:00,Lab A,10,23.02,1.77,3.49
2025-01-13 11:00:00,Lab B,19,24.55,2.54,6.1
2025-01-13 11:00:00,Clean Room,9,24.87,2.85,5.37
2025-01-13 11:00:00,Office 1,8,25.09,1.55,4.06
2025-01-13 12:00:00,Lab A,14,24.26,2.23,5.04
2025-01-13 12:00:00,Lab B,9,25.47,1.5,4.31
2025-01-13 12:00:00,Clean Room,10,24.27,2.95,5.28
2025-01-13 12:00:00,Office 1,5,26.52,1.12,3.98
2025-01-13 13:00:00,Lab A,16,25.82,2.16,5.99
2025-01-13 13:00:00,Lab B,17,23.09,2.32,4.9
2025-01-13 13:00:00,Clean Room,18,24.37,3.49,6.84
2025-01-13 13:00:00,Office 1,8,22.92,1.13,2.55
2025-01-13 14:00:00,Lab A,9,22.83,1.43,2.92
2025-01-13 14:00:00,Lab B,19,22.91,2.53,5.27
2025-01-13 14:00:00,Clean Room,19,24.97,3.96,7.73
2025-01-13 14:00:00,Office 1,6,24.24,1.37,3.2
2025-01-13 15:00:00,Lab A,5,23.05,1.08,2.21
2025-01-13 15:00:00,Lab B,5,22.46,0.87,1.7
2025-01-13 15:00:00,Clean Room,17,23.09,3.91,6.5
2025-01-13 15:00:00,Office 1,8,23.08,1.41,2.91
2025-01-13 16:00:00,Lab A,17,22.73,1.98,4.39
2025-01-13 16:00:00,Lab B,9,21.71,0.95,2.03
2025-01-13 16:00:00,Clean Room,11,21.97,3.15,4.47
2025-01-13 16:00:00,Office 1,6,21.99,1.11,1.83
2025-01-13 17:00:00,Lab A,15,20.2,1.84,3.64
2025-01-13 17:00:00,Lab B,5,21.45,1.01,1.61
2025-01-13 17:00:00,Clean Room,19,20.57,3.75,6.03
2025-01-13 17:00:00,Office 1,5,21.9,1.03,1.63
2025-01-13 18:00:00,Lab A,8,21.03,1.57,2.53
2025-01-13 18:00:00,Lab B,16,17.81,2.33,4.25
2025-01-13 18:00:00,Clean Room,5,20.43,2.74,3.34
2025-01-13 18:00:00,Office 1,7,21.6,1.13,1.97
2025-01-13 19:00:00,Lab A,2,19.86,0.96,1.2
2025-01-13 19:00:00,Lab B,2,17.5,0.62,0.86
2025-01-13 19:00:00,Clean Room,0,18.27,1.89,1.89
2025-01-13 19:00:00,Office 1,2,18.16,0.76,1.0
2025-01-13 20:00:00,Lab A,2,17.85,0.65,0.89
2025-01-13 20:00:00,Lab B,2,15.98,0.5,0.74
2025-01-13 20:00:00,Clean Room,1,17.23,1.98,2.1
2025-01-13 20:00:00,Office 1,1,16.77,0.96,1.08
2025-01-13 21:00:00,Lab A,0,16.17,0.55,0.55
2025-01-13 21:00:00,Lab B,0,16.07,0.45,0.45
2025-01-13 21:00:00,Clean Room,1,16.28,2.16,2.28
2025-01-13 21:00:00,Office 1,0,16.77,0.18,0.18
2025-01-13 22:00:00,Lab A,2,16.34,0.35,0.59
2025-01-13 22:00:00,Lab B,2,16.92,0.75,0.99
2025-01-13 22:00:00,Clean Room,0,17.18,1.86,1.86
2025-01-13 22:00:00,Office 1,2,15.94,0.76,1.0
2025-01-13 23:00:00,Lab A,2,15.04,0.82,1.06
2025-01-13 23:00:00,Lab B,2,15.24,0.63,0.87
2025-01-13 23:00:00,Clean Room,2,12.83,1.93,2.17
2025-01-13 23:00:00,Office 1,2,13.88,0.81,1.05
2025-01-14 00:00:00,Lab A,0,15.85,0.5,0.5
2025-01-14 00:00:00,Lab B,2,14.67,0.63,0.87
2025-01-14 00:00:00,Clean Room,0,15.39,2.05,2.05
2025-01-14 00:00:00,Office 1,2,13.93,0.96,1.2
2025-01-14 01:00:00,Lab A,2,14.04,0.77,1.01
2025-01-14 01:00:00,Lab B,1,15.81,0.5,0.62
2025-01-14 01:00:00,Clean Room,0,15.66,1.93,1.93
2025-01-14 01:00:00,Office 1,2,14.58,0.68,0.92
2025-01-14 02:00:00,Lab A,2,15.51,0.69,0.93
2025-01-14 02:00:00,Lab B,1,15.74,0.52,0.64
2025-01-14 02:00:00,Clean Room,2,14.98,2.41,2.65
2025-01-14 02:00:00,Office 1,0,15.77,0.4,0.4
2025-01-14 03:00:00,Lab A,1,16.34,0.6,0.72
2025-01-14 03:00:00,Lab B,2,17.42,0.5,0.74
2025-01-14 03:00:00,Clean Room,2,15.9,2.28,2.52
2025-01-14 03:00:00,Office 1,0,15.83,0.51,0.51
2025-01-14 04:00:00,Lab A,0,17.93,0.59,0.59
2025-01-14 04:00:00,Lab B,0,16.37,0.33,0.33
2025-01-14 04:00:00,Clean Room,0,17.64,1.9,1.9
2025-01-14 04:00:00,Office 1,2,14.59,0.63,0.87
2025-01-14 05:00:00,Lab A,2,20.64,0.67,0.91
2025-01-14 05:00:00,Lab B,0,18.05,0.37,0.37
2025-01-14 05:00:00,Clean Room,0,18.1,2.09,2.09
2025-01-14 05:00:00,Office 1,1,17.9,0.33,0.45
2025-01-14 06:00:00,Lab A,1,19.92,0.58,0.7
2025-01-14 06:00:00,Lab B,2,19.9,0.62,0.86
2025-01-14 06:00:00,Clean Room,1,19.38,2.25,2.37
2025-01-14 06:00:00,Office 1,2,20.52,0.63,0.87
2025-01-14 07:00:00,Lab A,2,20.29,0.55,0.79
2025-01-14 07:00:00,Lab B,2,22.16,0.77,1.09
2025-01-14 07:00:00,Clean Room,1,21.81,2.29,2.41
2025-01-14 07:00:00,Office 1,1,20.19,0.53,0.65
2025-01-14 08:00:00,Lab A,0,21.66,0.51,0.51
2025-01-14 08:00:00,Lab B,2,22.75,0.11,0.72
2025-01-14 08:00:00,Clean Room,2,22.04,1.99,2.25
2025-01-14 08:00:00,Office 1,2,23.55,0.74,1.76
2025-01-14 09:00:00,Lab A,6,21.85,0.69,1.41
2025-01-14 09:00:00,Lab B,18,24.25,1.92,5.21
2025-01-14 09:00:00,Clean Room,12,23.48,3.12,5.3
2025-01-14 09:00:00,Office 1,5,23.76,1.26,2.73
2025-01-14 10:00:00,Lab A,16,24.89,2.59,5.95
2025-01-14 10:00:00,Lab B,6,24.99,0.96,3.17
2025-01-14 10:00:00,Clean Room,7,24.61,3.2,5.35
2025-01-14 10:00:00,Office 1,5,25.23,1.09,3.31
2025-01-14 11:00:00,Lab A,17,23.82,2.13,5.08
2025-01-14 11:00:00,Lab B,5,25.51,0.99,3.35
2025-01-14 11:00:00,Clean Room,14,26.2,3.54,7.32
2025-01-14 11:00:00,Office 1,6,25.59,0.85,3.36
2025-01-14 12:00:00,Lab A,15,26.07,2.07,5.9
2025-01-14 12:00:00,Lab B,16,25.37,1.85,5.46
